game_duration,player1_champion,player1_kills,player1_deaths,player1_assists,player1_gold,player1_experience,player1_damage_dealt,player1_damage_taken,player1_creep_score,player1_wards,player2_champion,player2_kills,player2_deaths,player2_assists,player2_gold,player2_experience,player2_damage_dealt,player2_damage_taken,player2_creep_score,player2_wards,player3_champion,player3_kills,player3_deaths,player3_assists,player3_gold,player3_experience,player3_damage_dealt,player3_damage_taken,player3_creep_score,player3_wards,player4_champion,player4_kills,player4_deaths,player4_assists,player4_gold,player4_experience,player4_damage_dealt,player4_damage_taken,player4_creep_score,player4_wards,player5_champion,player5_kills,player5_deaths,player5_assists,player5_gold,player5_experience,player5_damage_dealt,player5_damage_taken,player5_creep_score,player5_wards,player6_champion,player6_kills,player6_deaths,player6_assists,player6_gold,player6_experience,player6_damage_dealt,player6_damage_taken,player6_creep_score,player6_wards,player7_champion,player7_kills,player7_deaths,player7_assists,player7_gold,player7_experience,player7_damage_dealt,player7_damage_taken,player7_creep_score,player7_wards,player8_champion,player8_kills,player8_deaths,player8_assists,player8_gold,player8_experience,player8_damage_dealt,player8_damage_taken,player8_creep_score,player8_wards,player9_champion,player9_kills,player9_deaths,player9_assists,player9_gold,player9_experience,player9_damage_dealt,player9_damage_taken,player9_creep_score,player9_wards,player10_champion,player10_kills,player10_deaths,player10_assists,player10_gold,player10_experience,player10_damage_dealt,player10_damage_taken,player10_creep_score,player10_wards,team1_turret_plates,team1_turrets,team1_dragons,team1_grubs,team2_turret_plates,team2_turrets,team2_dragons,team2_grubs,Winning team
1421,39,6,3,2,6705,6803,9628,12010,106,5,19,0,4,2,3669,4027,3445,14698,52,307,45,1,3,2,5144,6311,4876,7548,80,2,222,3,1,0,5101,5458,6081,6575,82,2,1,0,7,1,3297,3593,3688,9178,15,5,115,3,3,1,4178,6379,8342,7502,52,6,20,2,3,5,4687,5184,8443,19952,61,4,800,6,1,3,5906,6886,10942,5288,90,5,110,6,2,1,5665,5082,7132,6802,76,1,25,1,1,4,4232,4316,2846,2970,25,10,5,0,0,4,5,1,2,2,0
1732,126,1,5,0,4979,7110,7021,10444,100,5,62,1,1,4,5187,5903,4468,13665,93,1,112,2,1,3,5990,8302,9335,6568,136,5,145,3,0,2,6043,5524,6870,6572,127,7,902,2,1,2,4502,4735,5296,4859,22,16,10,5,1,0,6209,7972,7377,8811,110,6,59,0,1,4,4678,5254,3861,10498,87,2,157,2,3,0,5785,8015,6110,12479,131,10,222,1,3,0,5108,5249,7730,7580,108,5,117,0,1,1,3222,3942,3617,6104,11,7,8,0,0,4,4,1,1,2,0
1799,80,4,2,1,5940,8359,10141,9936,106,1,33,2,0,5,5123,6025,3479,8759,76,3,910,3,1,4,5815,8203,8711,6735,115,3,18,5,0,4,6536,6445,6791,3648,118,5,78,4,1,7,4990,3943,6899,5687,12,15,420,1,3,0,5776,8321,8106,13706,116,47,30,0,5,2,5115,6425,5250,15836,112,7,112,1,4,0,5352,7243,6073,9452,117,4,42,1,3,0,5148,5941,5335,5395,109,5,497,1,3,0,3836,3355,1206,7245,29,9,7,0,1,1,4,1,0,5,1
2227,893,4,1,1,6046,8319,9651,6322,115,6,106,4,5,5,5543,5280,6895,15915,65,0,3,4,0,4,6563,7962,8076,4619,108,5,222,1,4,1,5028,4509,2988,8651,90,4,267,0,1,2,3406,3885,1960,3272,28,8,8,0,5,2,4250,6803,7037,13605,97,4,233,4,4,0,5736,5532,2438,15438,81,4,45,0,2,1,4020,6381,4038,6287,94,5,29,7,1,2,6195,4356,12216,7143,87,3,350,0,1,9,3949,4356,1590,1358,8,8,7,1,0,2,0,0,1,1,0
1200,136,2,0,2,5968,8304,7241,4011,141,6,131,3,2,4,6039,6707,6832,13828,109,4,238,8,2,2,7202,7432,10773,8242,100,5,42,3,1,2,6171,6743,7651,6774,120,4,888,0,1,9,4244,4323,2682,5603,16,10,6,3,2,0,5943,7120,5490,9435,127,6,30,1,5,4,5296,5657,7211,16875,104,3,43,0,4,2,4152,5434,6056,8529,94,8,51,1,3,1,5543,6111,4798,7551,123,4,99,1,2,2,3645,3459,2622,3834,16,10,5,1,1,6,5,0,0,0,1
2098,74,11,5,0,8967,9529,20986,11174,120,1,106,5,1,1,5681,5396,6662,9385,81,4,134,2,0,5,5567,8444,7685,6239,104,7,51,0,4,1,4590,4384,4016,5418,99,3,235,0,1,1,3694,4858,2964,4523,25,8,39,3,7,1,5454,6552,5618,18342,87,5,20,1,6,4,4776,5388,3876,17861,79,4,45,0,4,0,4215,6438,6165,9112,86,4,67,6,0,0,6051,5484,5286,6147,88,5,497,0,1,6,3768,5104,3660,7280,29,4,8,2,1,4,3,0,1,2,0
1688,897,0,2,0,4505,6625,7640,12049,115,4,131,1,1,1,5303,6308,3945,11747,105,4,161,4,5,0,5520,7520,9665,10996,105,1,15,0,1,1,4637,5122,6997,7249,106,2,902,1,1,0,3693,3746,1888,3156,19,24,58,2,1,0,5343,7993,9819,10921,112,5,234,3,0,1,5768,7120,7081,16734,114,1,800,3,4,1,5667,7802,8600,9019,114,5,29,2,1,1,5190,4415,8277,9567,99,7,267,0,0,3,3555,4784,2629,4287,16,7,1,0,0,3,6,0,2,3,0
1568,31,3,0,2,5958,8766,9404,5289,106,3,254,7,2,4,6821,6495,8779,13070,84,1,800,3,0,2,5889,7609,4615,5622,119,6,21,2,1,3,5532,5117,6475,6101,94,3,37,1,3,4,4390,4163,5173,8514,21,9,875,0,3,0,4007,7259,3242,11527,97,3,19,1,5,0,4301,4713,3225,18391,70,439,112,0,3,0,3980,6837,5672,6998,95,5,81,3,3,2,5898,5765,8565,9201,100,5,117,2,2,3,4934,4306,5280,6756,13,6,7,1,0,5,3,1,1,1,1
2477,875,7,4,0,7396,7808,13212,13877,92,4,56,1,4,1,4530,4844,2227,14811,79,3,45,1,1,0,4819,7365,5355,8909,95,1,21,2,2,0,4068,5313,4649,6753,62,5,32,0,0,2,3287,3845,630,3229,22,7,86,2,7,4,4391,4891,7546,13968,49,4,60,3,2,7,5821,4809,8711,12134,60,6,13,2,1,0,4858,7565,5860,6003,99,2,222,0,1,3,4363,4328,3452,4651,83,3,800,4,0,0,4813,4841,5434,3203,34,10,7,1,1,1,6,1,1,2,1
1739,122,2,2,0,5499,7302,7412,8870,129,5,234,0,0,3,4536,5518,1272,13461,94,3,55,3,2,1,4908,6211,5491,8280,88,5,145,3,2,2,5515,5723,5435,5375,109,2,412,1,4,6,4068,2655,2501,8394,15,9,799,0,1,4,4191,7362,5831,9115,79,1,59,6,3,3,6383,5732,6700,11075,80,3,101,2,0,3,5351,7322,8232,1873,122,5,81,2,1,1,5556,5862,6847,3998,119,4,267,0,4,5,3486,3225,2852,6190,16,18,1,0,2,3,2,0,0,3,1
1964,887,1,2,0,4021,6831,6541,7818,89,3,113,1,4,1,4344,4712,2921,12758,74,5,69,4,6,1,5489,6753,8597,13710,87,5,81,2,4,1,4863,4704,5389,7886,81,4,99,3,9,2,4884,3759,8363,12124,17,8,19,3,0,2,5314,7427,8627,8437,99,243,32,2,3,7,4878,4719,6922,13424,63,4,238,5,4,2,5114,5817,6346,6918,60,5,18,8,3,7,6875,5985,10403,7788,75,3,800,7,1,7,6181,5047,9784,5324,35,10,3,0,0,1,6,0,1,2,0
1632,14,1,3,3,5912,7868,10492,8367,125,5,11,4,2,1,6511,6272,2747,12728,98,4,134,0,4,1,4889,7136,3929,6548,125,5,21,0,3,1,5114,5347,8438,6775,116,7,40,1,1,0,3570,3862,4148,5113,17,9,240,2,4,2,5646,6874,8049,13260,107,5,56,2,0,4,5638,6613,4170,13660,108,5,3,5,1,4,5949,7495,6524,7665,107,3,222,3,1,0,5541,5590,2848,5003,119,6,223,1,0,5,4617,5420,6755,10948,35,6,5,1,0,2,5,1,2,4,0
1858,266,5,0,2,6714,8635,8374,7610,130,4,64,2,2,5,5622,6166,5145,13868,91,6,112,1,2,3,5563,7434,7371,6968,136,4,221,5,2,2,6405,4849,9114,8152,102,5,350,1,0,7,4228,4908,2459,1608,12,6,799,0,5,2,4207,6287,4253,9507,91,4,104,1,4,2,5100,5983,4557,12583,102,6,45,2,1,2,5630,7551,4644,8109,132,5,119,2,3,1,6018,5104,6702,9795,116,4,267,1,1,4,4540,3889,3011,4601,20,6,5,0,0,4,6,1,2,2,1
1880,10,1,1,1,4936,7514,6143,6968,116,4,131,4,1,4,6589,7143,5250,11053,117,2,39,2,3,5,5749,6989,7295,7528,110,5,21,3,4,2,5530,5496,5094,6665,101,3,800,2,3,4,4462,3320,4464,6375,17,23,777,0,2,1,5195,7135,5543,10673,130,5,120,5,2,5,6927,6509,7098,17047,114,0,55,4,3,1,5720,6447,5294,6378,106,6,29,2,1,5,5463,6128,4557,5753,93,4,43,1,4,4,4193,4031,3973,6080,27,6,4,0,2,0,5,0,0,6,1
2014,27,0,5,0,3252,5524,3537,9748,59,3,35,2,1,2,5263,5560,3126,10273,92,3,134,4,1,2,5723,8253,9036,5924,106,5,222,2,3,1,4412,4212,3125,5309,77,5,555,1,0,2,3769,4830,1974,4019,35,10,54,3,2,2,5130,7211,6887,8311,85,3,5,1,2,1,3976,4562,2066,15005,66,4,103,2,4,2,4390,6610,7684,8749,72,6,895,4,0,0,6352,5965,5780,4494,125,5,350,0,1,3,3552,5106,2460,1339,9,9,2,0,0,3,6,0,1,0,0
1642,157,2,3,1,5658,7035,8747,11050,115,6,48,1,3,5,5417,5750,4309,15664,77,1,84,1,3,0,4719,7144,2493,8682,99,4,202,2,2,0,5077,4638,6864,6785,100,13,350,1,3,2,3848,4474,3180,5786,16,7,82,1,3,1,4560,7550,5952,10770,91,5,98,2,1,6,4995,5087,3949,6792,21,31,910,4,1,1,6667,8507,9776,4741,142,6,51,1,2,2,5872,5226,4972,5691,116,3,11,6,0,0,7451,7834,5704,14651,124,2,7,1,0,3,9,1,2,3,0
1531,122,0,4,0,4237,6838,3721,8891,104,4,20,1,1,3,5699,7195,5268,15028,122,4,800,4,3,0,6247,7065,8202,6052,112,4,42,0,2,1,4775,5461,4075,7574,96,4,25,1,4,2,4737,3678,3797,7834,24,11,266,4,0,0,6176,8283,7551,6332,132,5,254,3,2,2,6008,6389,4498,13505,95,5,45,3,2,1,5440,6649,5026,7486,93,5,51,4,1,1,6223,6323,8953,7550,126,3,902,0,1,5,4775,4020,4102,4746,22,18,5,1,0,4,8,1,1,2,0
1461,24,5,0,1,5678,7254,8568,9089,96,6,91,5,3,4,6244,6776,9525,17951,99,6,38,5,0,1,6450,6939,7794,10614,117,2,29,2,1,1,5431,6699,5730,5544,119,5,117,0,4,9,4013,3738,3765,6673,13,9,10,0,5,2,3838,5813,6656,11139,75,2,59,1,5,3,5067,4771,6580,15847,85,3,7,4,2,1,5405,6358,8722,9409,103,5,202,3,2,0,5300,4937,4672,5763,100,16,888,0,3,6,3773,3456,4202,6774,17,12,6,0,2,0,1,0,0,6,1
1715,82,5,4,1,4933,5714,8891,11533,52,1,131,1,1,2,4990,6128,3973,10436,101,4,105,1,5,0,3654,5827,3809,10002,55,8,18,2,2,0,4690,4978,4298,6222,81,5,147,0,0,2,3528,5424,4005,3964,29,4,122,4,4,0,5745,5630,9064,10426,75,0,14,0,2,2,4361,4701,3238,8015,64,5,800,5,1,0,6233,8831,8419,5466,117,4,145,0,1,1,3272,4413,3437,4486,48,5,360,3,1,0,4305,5344,5193,5688,52,5,0,0,2,0,9,2,0,0,1
1348,39,9,2,2,8621,7842,14155,14683,125,4,20,3,3,10,6160,6698,5179,17374,97,3,142,7,4,3,6382,6683,14017,8703,87,22,21,4,1,4,7423,6757,9115,5133,130,5,111,3,5,7,5168,3937,6450,10271,17,7,799,1,4,2,4320,6327,8621,11500,89,4,203,3,4,5,6225,5981,6639,12843,90,2,7,6,7,6,6524,6272,8403,11142,75,6,145,3,3,2,6289,5527,5418,6544,99,4,223,2,8,6,4467,4015,9346,18565,11,13,15,3,1,4,0,0,1,2,1
2297,83,0,5,1,4004,5444,7912,10272,65,347,19,7,7,2,6516,5516,7851,20675,68,381,901,3,4,2,7016,7213,11264,9742,131,5,81,1,1,0,4893,5092,6599,6213,118,5,37,0,1,7,4116,4386,3381,3291,17,9,24,4,1,3,6095,7338,9940,10350,101,5,876,1,5,9,5825,5421,7448,20977,83,7,555,13,2,0,7880,7311,10172,9876,72,5,51,0,0,5,4407,5255,5393,5115,70,6,223,0,3,5,3593,3798,1555,7564,13,8,7,1,0,3,5,1,1,3,1
2043,79,3,3,3,6032,8187,9324,13364,99,4,120,7,3,3,7941,7962,9938,20226,112,3,55,1,3,1,4947,7048,2285,7075,100,7,29,5,4,1,5852,4598,9283,8735,97,3,350,2,3,5,4638,4297,4093,5651,20,11,150,2,4,2,5145,7472,11226,11000,95,3,5,5,4,3,5944,5996,7762,16342,83,3,112,3,3,5,6694,8257,9222,7073,134,6,222,5,5,2,5682,4270,6190,8823,75,3,267,1,2,7,4167,4428,3206,5106,19,10,6,1,1,2,5,0,1,4,0
1764,10,2,3,2,5435,6435,6015,9062,99,4,245,2,2,5,5269,6301,6078,14373,75,6,80,2,5,0,5191,6342,6666,8792,103,1,51,2,0,2,5728,5532,4831,3774,118,1,37,0,2,3,3614,4641,3072,6109,26,9,54,2,3,1,5237,7486,7727,10875,113,5,141,4,1,3,6461,6959,4814,15635,108,5,39,5,2,2,6630,7026,7477,9586,102,5,81,0,1,2,4852,4929,5173,6990,121,5,350,1,1,2,3640,4641,4152,1725,13,9,3,0,1,3,5,1,1,3,0
2491,39,3,2,0,6021,7534,6793,8959,128,5,32,2,3,3,5175,5941,5111,16076,91,1,893,2,2,1,5549,7142,7216,9853,120,1,21,3,1,1,6050,6012,6777,4761,126,4,267,0,2,6,3776,3382,4173,4927,9,14,10,1,2,1,4513,6001,2595,6408,92,5,59,2,2,5,6192,6213,5165,13914,98,2,800,4,1,3,5871,6547,12115,5864,104,6,42,1,2,2,4927,5762,5121,6439,115,5,555,2,3,3,5029,4409,4135,8947,29,10,4,0,1,2,3,0,1,4,0
2898,17,4,1,1,6382,7765,10845,7509,106,15,141,2,2,0,4964,6110,2919,15881,90,6,777,0,1,0,4321,7472,4335,9079,103,3,21,2,5,1,5552,4670,9592,8173,82,4,43,1,3,2,4240,4950,8153,7063,35,4,82,0,5,1,3398,5426,2200,10652,51,3,32,6,0,2,6401,5977,6855,12174,87,0,13,0,1,1,4613,8126,9766,8478,109,5,202,3,2,2,4975,4763,6767,9167,77,29,50,3,1,4,4563,4279,5428,7880,15,7,7,1,0,3,2,0,1,3,0
1708,24,0,3,0,3888,6120,3085,9676,74,5,5,5,5,1,5873,5302,11042,21380,86,3,134,2,2,3,5519,8010,8346,7071,120,4,29,1,2,2,4439,5771,5940,5155,88,4,117,0,4,6,3871,3614,4651,6677,22,10,266,2,0,2,6058,8122,8427,8459,118,2,245,6,1,4,7016,6027,6952,14494,86,3,202,2,3,2,5374,6810,5717,6726,112,18,50,4,0,5,6441,6300,11278,9804,111,4,44,2,4,8,5118,4842,3324,10731,22,6,4,0,1,0,10,2,1,6,0
3016,31,0,3,0,4452,7268,5914,13208,112,1,131,3,1,1,6189,6795,5840,12937,98,0,910,1,2,0,5300,7737,4822,6123,133,5,222,1,3,1,4836,5156,5057,5521,100,5,117,1,3,1,3776,3092,3017,5623,17,9,516,2,0,1,5597,8901,12234,11361,133,5,64,6,2,0,6303,6101,5725,14533,94,4,134,2,1,0,6154,8770,5734,4916,147,6,360,2,2,2,5854,5740,6383,5968,120,6,412,0,1,6,3823,4397,3409,7039,22,10,1,0,0,6,6,0,1,0,0
1925,41,1,2,2,5961,7565,7324,7247,117,6,91,5,5,4,6661,6556,8264,15529,98,1,105,3,3,6,6649,7245,8103,8049,100,5,360,7,0,0,7401,7400,7238,6950,125,4,60,3,2,5,5319,4550,6023,7136,18,10,31,1,2,2,5355,7975,5722,9147,124,6,887,4,3,3,6562,6761,6043,18511,110,3,254,3,5,0,5341,6550,9183,10092,101,4,222,3,5,0,5301,5302,6098,8261,109,4,117,1,4,6,4315,4438,2915,7157,19,13,7,2,0,3,6,0,1,3,1
2483,887,0,3,1,3924,5799,4242,8596,80,5,245,3,3,0,4862,5853,3234,15532,82,4,103,3,4,0,5335,7752,9262,10142,104,5,18,1,1,3,4519,5394,4916,6914,79,3,25,2,0,2,4370,5208,6128,4605,31,11,86,3,0,1,5676,8812,6899,6789,108,1,35,7,0,0,5730,5268,6222,7689,60,4,360,0,5,3,4158,6004,6761,9006,69,0,21,1,2,0,4851,5382,5579,7478,99,5,43,0,2,1,3399,3822,4803,5732,14,9,3,0,1,5,5,0,0,1,1
2115,85,1,1,0,4920,7989,10365,6668,113,4,77,2,1,0,5335,5965,3773,12564,111,0,69,2,2,2,5335,6817,6686,7848,111,4,81,1,1,2,5759,6589,11504,5325,145,4,89,1,3,3,3872,3303,3321,6225,16,7,777,1,1,0,5058,7418,4808,10295,122,4,234,2,3,2,5546,6571,2411,15425,98,1,7,1,1,1,4551,6298,5982,8279,102,4,96,1,1,4,5394,5899,7299,7102,109,3,12,3,1,3,4340,4020,2062,7900,21,11,3,0,1,6,1,0,0,0,1
1739,887,2,3,1,5581,6438,10093,10884,115,4,60,8,1,2,7655,6464,9444,14663,107,0,246,3,4,3,5615,6617,6589,10196,94,4,81,1,5,1,4478,5216,5880,10521,91,4,350,0,0,6,4064,4893,2257,2346,21,8,86,2,2,1,5260,7621,6648,11399,112,2,154,4,3,2,5812,6218,4016,16739,94,0,910,3,4,3,5509,6947,7536,7784,93,7,15,4,1,1,6882,6339,8917,6590,141,4,267,0,4,4,3956,4642,3168,6536,16,15,3,1,1,6,7,1,1,0,0
1815,24,0,2,1,4734,6937,7915,9116,119,4,246,6,2,2,6393,6428,8938,8097,76,5,163,2,1,7,6214,6272,7888,10454,110,0,51,2,1,1,6139,6138,5203,4184,142,5,902,0,0,9,4263,4682,2639,3031,21,19,516,0,1,2,4946,7100,5994,10107,120,5,234,4,4,1,5268,4781,5007,15185,76,5,103,1,2,1,5487,6684,6314,7600,123,5,222,1,1,0,4973,5335,3769,6973,113,5,267,0,2,1,3314,3194,1476,3686,19,15,7,1,2,4,6,0,0,2,1
2469,238,4,0,0,6197,7816,9352,5862,129,5,35,1,3,2,4508,4644,5792,10711,74,5,114,0,3,1,4452,6793,8015,13928,95,3,51,2,1,0,5820,4930,7389,7505,125,5,350,0,1,2,3922,4465,2548,1915,12,5,777,4,1,0,5727,8527,11180,9273,108,6,234,2,1,0,4935,4941,3256,15590,93,0,55,2,3,0,4435,5638,4947,9407,80,6,222,0,2,3,4502,4566,5302,7085,102,5,117,0,0,4,3541,3534,2236,5170,16,13,8,1,0,0,1,0,1,6,0
1742,897,0,0,3,5152,7750,4044,8188,127,5,59,0,4,4,4571,4974,3793,14740,77,4,134,2,3,0,5851,6641,6804,7801,114,7,222,6,2,1,6612,6322,8764,8329,105,5,40,0,0,5,3810,3575,3379,3719,12,8,10,1,0,0,5460,7878,4479,4527,135,6,254,4,1,1,6529,6640,5230,11771,123,0,3,1,1,3,4963,6804,6807,9328,94,4,429,2,4,2,5392,5567,9662,10522,103,6,888,1,2,2,3954,4392,4137,8188,19,10,5,2,0,4,5,0,2,2,0
1620,14,0,5,2,4687,7183,5555,16755,95,5,233,5,4,1,7639,5913,7109,17019,94,5,103,1,1,1,5240,7860,10353,8672,113,5,222,0,6,3,3869,4875,3367,8213,68,4,99,3,4,2,4454,4155,5277,6987,22,11,6,6,2,0,5640,7642,14671,10467,70,6,28,0,1,5,5066,5861,5799,15373,97,1,98,3,2,0,4657,7195,7771,13950,76,47,119,10,3,0,8446,5986,9363,6742,116,5,147,1,1,9,5449,4879,5120,4749,21,6,8,1,0,2,5,2,1,4,0
1971,75,2,0,3,5768,7618,6672,10759,122,4,141,3,2,3,5451,5604,4582,14742,83,6,69,5,3,3,6404,7448,11732,10536,112,6,222,2,2,0,4700,4644,3295,5604,75,3,111,0,4,2,3304,3879,2291,6223,14,9,62,0,3,3,4102,4835,3181,12719,68,3,31,1,3,0,4761,7033,8942,10084,108,6,3,2,3,3,5208,6435,6163,10703,88,5,202,6,1,3,6460,5738,6848,4821,105,23,99,2,3,6,5891,5452,6510,5138,26,7,3,0,0,3,10,2,1,3,1
1961,122,5,4,1,5890,6022,10497,11461,75,7,19,3,0,3,5608,5610,5019,14590,85,152,157,1,1,0,5277,7379,2060,5201,102,1,110,4,5,4,6692,4891,12032,7774,91,4,555,3,3,4,4705,4718,6125,7949,26,8,106,3,4,2,4719,5827,9299,10779,57,8,254,3,4,1,5000,4602,4517,13279,72,0,55,4,2,1,5758,7211,8420,8349,95,3,21,1,3,5,4318,4051,3962,7866,45,5,161,2,3,3,4522,4633,5203,6413,26,7,10,2,1,6,2,0,1,0,0
1756,57,2,2,1,5292,7785,7447,12794,101,2,141,2,1,1,5203,5863,6556,15106,95,7,517,3,4,1,4939,5878,7259,11393,81,6,202,1,6,2,4968,5085,6351,11310,110,19,26,1,2,1,3684,4417,1808,7280,29,8,86,2,4,2,5474,7555,11316,13069,125,5,56,3,0,0,5861,5590,5541,17976,99,2,61,4,1,3,5812,7228,10833,7517,92,5,69,5,2,3,6595,6300,11486,9059,105,6,267,1,2,8,4714,4124,3704,5192,18,15,2,0,0,2,11,2,1,4,0
1389,799,1,1,1,5385,7757,6805,6100,120,4,72,3,3,2,4775,5074,4754,17634,64,5,69,4,7,3,6372,7343,10369,15647,95,5,29,3,5,1,4964,4282,8356,10540,76,7,117,1,5,2,3640,4335,5418,9652,12,8,79,0,1,1,5317,7431,3271,8946,134,4,254,7,2,2,7008,7404,10711,14501,99,4,42,7,5,1,7272,8123,14770,11406,108,2,498,5,1,3,6410,5534,11092,9216,109,5,902,2,3,8,4894,4895,4898,5766,16,27,4,0,2,3,11,1,0,3,0
1709,92,2,2,0,5806,8043,5425,9124,117,5,887,3,1,0,5847,6301,4134,14803,115,2,518,0,2,2,4399,6851,4744,7419,100,3,895,0,1,2,5266,6174,3427,5992,117,4,117,1,1,1,3704,3559,3561,5513,14,13,799,2,2,1,5052,8067,7281,8356,108,5,62,1,1,3,5256,6123,4953,13528,111,6,910,1,1,2,5486,8480,7168,4991,133,6,222,3,1,0,5919,5774,4918,4060,119,5,201,0,1,4,3625,2950,3698,5626,26,14,4,1,1,4,6,0,1,2,1
1501,54,3,3,5,5627,6715,10588,12190,108,3,76,2,6,10,5763,5347,11758,15960,74,23,61,5,3,6,6838,8452,8114,7521,127,5,236,8,3,3,7988,5379,10318,8887,106,4,201,0,4,9,3905,4017,4263,10506,16,9,36,3,2,3,7814,7745,9192,10416,132,7,19,10,5,4,7938,5351,11582,21192,78,227,103,3,4,10,6148,6657,12597,9951,104,4,51,1,4,3,5662,5715,4186,6483,86,3,89,2,4,7,4562,4423,4721,10301,15,13,8,1,0,0,11,4,2,6,0
2051,82,4,3,3,6239,8208,11082,13908,121,1,57,1,0,5,5715,5783,2448,13812,97,1,777,3,4,1,5673,7260,12040,13402,118,3,15,4,4,2,5970,5913,7832,7024,113,5,117,0,5,7,3710,3701,3324,7207,10,13,86,2,4,2,4792,7088,7351,11348,87,2,77,4,1,2,5773,5898,4603,15419,98,1,50,2,4,2,5428,7209,11288,12932,99,5,21,7,1,1,6447,5211,8963,6028,104,5,526,1,2,9,4419,4755,3218,6133,15,9,4,0,0,2,7,0,2,4,0
1661,10,0,3,1,4573,6971,6206,7761,107,4,76,2,4,2,5639,5211,3062,15543,80,12,55,2,4,5,5187,6739,7075,11283,96,4,29,6,3,3,6016,4150,7694,8786,64,5,117,0,6,6,4025,3948,4205,9338,34,8,24,1,1,2,5931,7853,5846,8062,119,5,33,6,1,3,6228,5219,7272,10575,83,4,115,5,1,3,6659,7800,8336,5551,107,5,51,8,4,1,6377,4292,11087,8467,65,5,25,0,3,9,4501,3889,5505,6872,17,9,1,0,0,0,7,3,1,6,0
1860,26,4,0,4,6586,7692,7157,6395,113,4,120,6,3,5,7255,6864,9745,18649,104,1,127,1,0,3,5690,7577,4966,7274,131,6,110,1,6,2,5208,5570,4702,8509,106,3,57,2,5,2,4327,3582,3525,11538,20,10,10,1,5,0,4663,6447,5556,8609,89,3,200,1,0,2,5322,7015,2452,12546,122,5,166,2,6,0,4554,5932,7833,10769,83,3,81,9,0,3,8373,7665,14981,7177,126,6,147,1,3,3,3966,3837,2107,5239,25,8,9,2,1,6,6,1,0,0,1
2228,74,3,2,1,5284,7957,9855,6636,92,7,154,2,1,7,5505,5778,5145,17167,62,2,238,5,1,0,5669,7733,7876,7331,94,8,119,5,4,4,6682,5698,10039,10289,97,4,50,3,4,3,4437,4138,4606,8656,23,8,58,1,4,1,5141,7178,5151,13048,114,3,120,3,3,0,5572,5705,4141,18361,99,5,112,1,3,0,4693,6786,5574,6721,93,5,90,3,4,4,6119,6440,10533,7313,117,5,63,4,4,1,4843,3549,8665,9511,12,10,3,0,2,0,5,0,0,3,0
1973,82,4,5,0,7133,7889,11928,12640,116,3,20,2,3,2,5019,4636,4105,16924,89,1,55,13,5,1,8020,6891,18406,15563,97,1,202,0,0,4,4632,5482,3043,5930,97,7,350,0,2,8,4132,5090,2891,4014,12,10,6,8,3,1,7235,7885,12632,13968,92,5,799,2,4,4,5092,5000,6553,13641,61,3,166,1,6,2,5455,6470,4413,9606,93,5,51,2,2,2,6033,6275,8647,5705,116,6,432,2,4,5,5180,4375,4585,9184,17,42,8,1,1,0,14,2,0,6,1
1684,799,2,4,0,5601,7070,12784,10567,111,6,78,2,1,4,4944,4566,2916,10958,81,5,800,4,1,0,6628,7605,6359,5862,136,3,21,2,2,2,5731,6248,4448,4592,130,5,497,0,1,8,4092,4287,3621,4860,16,11,23,3,3,0,5365,7535,6536,17487,108,3,28,2,1,0,5153,5581,3022,12933,90,4,112,0,3,1,4525,6761,4933,6373,109,4,67,1,1,5,5085,5630,5230,4591,93,5,111,3,2,4,4649,4579,3326,4791,30,6,8,0,1,6,4,0,0,0,1
1552,98,3,1,3,5057,7171,13068,11756,81,66,104,1,2,3,5085,5577,4355,11034,94,1,103,2,3,2,5467,6806,4898,9527,122,3,498,8,3,4,7991,6969,9391,8529,133,4,50,4,2,7,5915,5118,7080,8700,22,7,516,0,3,1,4608,6291,8191,14290,92,4,234,3,3,0,6196,6444,2793,17105,112,7,112,2,1,4,6092,8301,10503,5537,128,5,360,5,7,0,6271,5611,9594,10503,92,4,147,1,4,3,4146,4457,5936,7172,25,9,5,1,1,3,5,0,0,3,0
1399,887,4,7,1,5440,6387,7461,14115,67,1,234,3,0,2,5503,5593,4764,12253,99,5,800,11,4,2,7245,8199,12796,8158,99,2,236,3,1,3,5699,5397,6697,4642,104,6,78,2,2,7,5591,4868,5354,5647,32,15,6,9,3,0,7821,8765,13480,11774,92,3,19,3,5,1,4841,4702,4668,17141,55,313,350,0,9,3,3455,4691,4000,11222,42,3,119,0,3,1,4703,5410,3947,6786,111,4,267,2,3,0,3963,4184,3534,5516,5,7,7,1,1,6,5,1,0,0,1
1648,799,1,2,0,5555,7367,6047,8537,110,5,254,2,1,2,5103,5689,3822,13016,87,0,105,2,3,0,6286,7171,4979,7726,117,4,360,3,3,0,5635,5126,9080,8643,114,3,267,0,2,2,3729,4036,3287,7273,29,11,58,3,1,0,5893,8062,7897,9523,116,5,800,2,2,0,4526,4491,3241,12759,65,5,99,4,2,3,5473,6549,8538,7301,85,5,21,2,3,4,5835,5131,6634,6126,110,4,40,0,0,6,4111,4919,4118,4256,30,8,8,2,2,6,3,1,0,0,1
